,id,text,label
387,1248373982086086660,rt year old nyc doctor invented rubella vaccine joins coronavirus fight,neutral
388,1248305468683976706,way everywhere could nyc dont shut downs vaccine read ezekiel emmanuelnyc surrounding suburbs may tough shape time upstate western ny rural communities opening soon specific guidelines like wearing face masks gloves,pro
389,1351804124854181889,breaking nyc pace run st doses friday start closing vaccine sites without federal support,neutral
390,1351768436528078848,alarming people trusting big pharma received billions taxpayers dollars produce vaccine virus curable putting chemicals healthy babies children amp adults hurting amp not helping bodies many parents regrets watch vaxxed,anti
391,1353056526814961666,new york city vaccinated million ppl weeks,pro
392,1294415856634658816,really third country realize already vaccinated polio smallpox not really enough herd immunity people risk life goes back normal putin vaccine maybe one,pro
393,1307703732042428423,heard dr reputable nyc hospital say given choice vaccine mask would take mask tbe vaccine effective still wear mask quite awhile hearing like,anti
394,1369341234536456196,year old nyc made online booking system vaccines spare timewhy highlighting complete lack system oversee vaccine roll completely reliant gp systems good not gov quote can hide behind incompetence forget year prepare,neutral
395,1369335592107061253,march nyc vaccine sites except pharmacies take eligible categories pharmacies employees,neutral
396,1377000170160807940,still available vaccine appointments staten island nyc thing ever,neutral
397,1376998157616246785,nyc struggling find vaccine appointment twitter bot automatically posting available appointments around city,pro
399,1365780899053322245,look covid indicators close week new hospitalizations new cases positivity rate day avg yesterday set record vaccinations one day eligible get vaccinated,neutral
400,1358025216090341376,want vaccine work get wrong worried one drug companies admit long watch dogs fda act like industry partners watchdogs cdc takes money industry market thanksgiving zoomyep says possibility readying plans,anti
401,1359567483171033088,mayor bill de blasio says state gov cuomo not giving new york city enough vaccine doses wants direct supply speed everything says city deserves vaccinating people suburbs not getting fair share,neutral
402,1359564476232695808,il pas jour ou nos vieux se font assassiner par big pharma un homme g effondre et meurt peu de temps apr avoir u le vaccin covid au jacob javits center elderly nyc man dies minutes receiving covid vaccine mailonline,anti
403,1359604060974813185,new yorker created vaccine appointment website,neutral
404,1359602902046752771,less two weeks software engineer huge launched free website compiles availability three main city state new york vaccine systems sends information real time twitter,neutral
405,1349349256705044483,day morning briefing state covid vaccination site county center white plains westchester opens three sites today including one javits center nyc expo center syracuse info,neutral
406,1349331376332410885,process senior citizens get vaccine new york city involves step online questionnaire includes uploading multiple attachments,neutral
407,1349326886933958661,got st dose moderna covid vaccine today nyc whole experience mostly smooth amp experience appointment pm got site around pm thought walk around amp wait bit turns good got early,pro
408,1376515279841280002,rt chinese language interpreters badly needed nyc vaccine sites friends volunteering hands n,neutral
409,1349372467232600077,happy christine top priority va age health problems think wait another month two pretty much isolated living nyc like would get vaccinated asapthanks paul lie little apprehensive also received email hospital get treated saying getting ready vaccinate us vaccine lucky got early appointment elsewhere,pro
410,1361727902568517633,vaccine rollout need confusing kass wrote come campaign volunteer army growing can play vital role megaphone translator,pro
411,1373870045361795072,major expansion vaccine access nyc gt pharmacies vaccinating people w underlying conditions s appts available citywide book walgreens cvs rite aid,neutral
412,1373861296160960512,major expansion vaccine access nyc gt pharmacies vaccinating people w underlying conditions s appts available citywide book walgreens cvs rite aid,neutral
413,1373832845274329088,major expansion vaccine access nyc gt pharmacies vaccinating people w underlying conditions s appts available citywide book walgreens cvs rite aid,pro
414,1369330315513262083,breaking ny expanding vaccine eligibility ages vaccine sites except pharmacies able vaccinate eligible recipients march,neutral
415,1369330119437869063,one states not post vaccination age data nyc vaccinated age residents far lowest coutnry,neutral
416,1358285461928747008,second patient dies excluded covid vaccines nyc nursing home,neutral
417,1358277529283538945,nyc covid vaccine hubs ghost towns doh mum distribution fox news fox news latest news,neutral
418,1350915624701030406,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
419,1350914729342976000,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
420,1241076124916109312,getting vaccine public gone take gon like,neutral
421,1359097787736989696,nyc federal inmate got vaccine weeks dying covid new york daily news,neutral
422,1359089852277473283,good news getting st dose covid vaccine morning around am clinic chelsea area manhattan,pro
423,1359083232197771267,n vaccine websites working built new one sharon otterman via nyt,neutral
424,1377699345064202244,vaccine appointments available mass vaccination site brooklyn army terminal moderna street brooklyn ny,neutral
425,1364230181750247424,continue wear mask told not partially vaccinated happily wear mask fully vaccinated like people want start living life even means mask really hard wear mask exchange life saved,neutral
426,1352765834511474690,article made cry nyc seniors desperate get covid vaccine blast system,pro
427,1352760279482957830,nyc seniors desperate get covid vaccine blast registration system,pro
428,1352759607265996807,new vaccine shortage led another big wave appointment cancellations nyc time public hospitals clinics run s appts cancelled monday new appts h h sites made meantime urgent nyc get supply,pro
429,1345413653739302912,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
430,1345409689769582592,april new york city faced terrifying smallpox outbreak days later city vaccinated million people need massively ramp covid vaccination can thread,pro
431,1378080996743086083,cruise industry react executive order banning vaccine passports hope move departure ports coast,neutral
432,1374112057792991235,can anyone explain good idea nyc reopen indoor fitness without instructors members providing proof vaccinations even cruise lines kid can not attend school without measles shot not hard,neutral
433,1374109664707710976,breaking new york state announced news yorkers age older eligible covid vaccine please go book appointment today,pro
434,1348879624718012417,secretary school used one sweetest people trump came along woman seemed like caring person longer today told covid vaccine made aborted fetuses got evangelical bs source potent mix grievance religious fervor turbocharged support among trump loyalists many describe participants kind holy war magaterrorism,neutral
435,1348856288571240448,going nyc strut vaccinated bodies get go ahead nih wanna frolic wigs boas need start saving money post covid parties far yes expect extremely top need dressed ever loving nines also yes,neutral
436,1348844253204656128,every single overnight vaccine slot new york city multiple covid vaccination sites booked tonight reason subways operating accommodate city sleep subways either,neutral
437,1348841641805811713,process senior citizens get vaccine new york city involves step online questionnaire includes uploading multiple attachments,neutral
438,1348835297233141760,nyc seniors gt vaccine appointments phone please rt amp post fb twitter,neutral
439,1348834108869402624,new york failing save lives numbers speak population nyc m israel m total infections nyc k israel k covid deaths nyc israel total vaccinated nyc k israel m yet leaders point fingers,neutral
441,1351992782932619264,nyc running vaccines city officials facing new obstacle regarding not enough doses tuesday mayor warned city track exhaust supply end week,neutral
442,1347260461226582017,new york city vaccinated m people smallpox two weeks not quickly today,pro
443,1351225518851579911,reminder although m people eligible covid vaccine nyc one group excluded people incarcerated jails extremely high risk congregant settings people incarcerated must added eligibility amp vaccinated immediately,pro
444,1351221785270882307,reminder although m people eligible covid vaccine nyc one group excluded people incarcerated jails extremely high risk congregant settings people incarcerated must added eligibility amp vaccinated immediately,pro
445,1348763725466132488,following groups eligible covid vaccine education child care workers first responders public safety workers public transit workers people ages older grocery store workers learn nycvaccineforall,neutral
446,1348753435450101763,covid vaccine rollout moving quickly eligible find location get vaccinated make appointment call vax nyc nycvaccineforall,pro
447,1358928219978821633,surprised ran story one touch elderly nyc man dies minutes receiving covid vaccine,anti
448,1358918195940368384,work food service industry nyc can get vaccinated citifield really important indoor dining opens back soon please spread word,neutral
449,1358915583190781952,work food service industry nyc can get vaccinated citifield really important indoor dining opens back soon please spread word,pro
450,1361721347768991744,foster parents somewhere priority list covid court closed court ordered family visits continue masks distancing top priority someone crisis less parents lost children,pro
451,1361716471894859776,vaccine rollout need confusing kass wrote come campaign volunteer army growing can play vital role megaphone translator,neutral
452,1361716090418692111,coronavirus update new york city nyc records best week yet vaccinations mayor says,neutral
453,1361712277662089220,new new york city released vaccine data zip code first time neighborhood washington heights percent residents partially vaccinated compared percent one zip code upper east side link,neutral
454,1293933464732016646,let guess trump comes sept claim huge breakthrough covid vaccines sudden become antivaxxer words lemon whispers crrrraazzy,pro
455,1360674195277975553,nyc gives vaccines well coordinate benefits hurricane sandy victims cc,neutral
456,1368091113119117312,nj becomes u state detect brazilian variant nyc opens key new vaccine site,neutral
457,1368047252409905153,nyc vaccine effort hiring hiring new yorkers work city run vaccination efforts part vaccine corps healthcare experience required many positions apply spread word,neutral
458,1368038458296467457,nyc vaccine effort hiring hiring new yorkers work city run vaccination efforts part vaccine corps healthcare experience required many positions apply spread word,pro
459,1368029653345140736,bronxmama_com rt eligible please get vaccinated can help anyone greater nyc area get appt including long island westchester please signal boost cc,pro
460,1368004299997974528,read report racial gap covid vaccine distribution,neutral
461,1366778625752670212,nyc needs make easy humanly possible elderly poor neighborhoods get vaccinated able show getting vaccine appointment rn requires lot time tech savvy internet access phone also hard nycmayor,pro
462,1366773170410319876,horrible really meanwhile remote workers w connections already fully vaccinated,neutral
463,1310171815315206144,next step get vaccine stay basememt couple years elected not wait take action covid minutes race called call dr fauci ask stay transition bring together experts leaders parties chart path forward overcome together,anti
464,1310007830158737409,else amped halloween night vaccine trump,neutral
465,1304184087767396353,nyc opening restaurant dining september not go nurse not catch dining restaurant vaccine barely cases none not worth order take not kill covid,pro
466,1366348042018951170,covid first confirmed nyc march remember going work fearful virus coming tidal wave walking er year later fully vaccinated still treat really sick covid patients fear becoming one get shot,pro
467,1367972043837345800,shore parkway facility brooklyn close sanitation workers became sick virus late last month union officials said,neutral
468,1374379184303136770,starting today tuesday march nyers aged eligible get covid vaccine,neutral
469,1366011534548336644,great new service covid mutual aid group matches volunteers people need help scheduling vaccine appointment get help scheduling volunteer email hellowith subject line volunteer,neutral
470,1272232467655622656,rt even remotely funny joke nyc healthcare worker toll covid taken city h,neutral
471,1272207999868813313,rt even remotely funny joke nyc healthcare worker toll covid taken city h,neutral
472,1272200261864284160,rt even remotely funny joke nyc healthcare worker toll covid taken city h,neutral
473,1272121614105300993,rt even remotely funny joke nyc healthcare worker toll covid taken city h,neutral
474,1272116518399012864,rt even remotely funny joke nyc healthcare worker toll covid taken city h,neutral
475,1327756981122240513,fockery first coronavirus vaccine takes major stride toward approval state governments distribution plans show many not ready deliver shots pro public thought military distribute wasted time nyc covid,neutral
476,1327731740824264706,oh lisa governor mayor responsible lot covid cases deaths cuomo whining trump vaccine cares political points anything not mess new york state holds key freedom newyorkstateag,neutral
477,1327721070888169473,fact check trump loathes new york especially hates nyc trump despised city good reasons vaccine developed pfizer developed independent government funding support trump amp co nothing zero,neutral
478,1327719490902056961,fact check trump loathes new york especially hates nyc trump despised city good reasons vaccine developed pfizer developed independent government funding support trump amp co nothing zero,neutral
479,1327718400425127944,fascinating director cdc said masking could effective vaccine country massive compliance mandates cases skyrocketed regardless find wondering statements can made light sometimes feel compelled say care happens got escalating pandemic pushed cdc scientists grab back piece independence,neutral
480,1327697236566962176,fact check trump loathes new york especially hates nyc trump despised city good reasons vaccine developed pfizer developed independent government funding support trump amp co nothing zero,neutral
481,1353994705533628421,breaking moderna says vaccine still protect coronavirus variants altho neutralizing antibodies sixfold less effective one south africa levels produced high sixfold not bad,pro
482,1353926286301921280,feel gonna see disparity ny soon lot seniors minorities unable even apply vaccine appointment due internet access language barrier vaccine rollout nutshell trump wh hhs vaccines shipped mission accomplished needs plan anyways month later federal leadership community vaccine plan got covid vaccines chicago screw pandemic,neutral
483,1353880176493400064,really impt vulnerable areas nyc people outside neighborhoods inside coming vaccinated not racial ethnic data also income zip code data must collected,neutral
484,1353879420105334786,let talk three essential worker family members brooklyn operator school bus driver airline worker told nyc vaccines amp city idea available,neutral
485,1372734521955602438,new york city zip codes residents not getting covid vaccines,neutral
486,1370289838834872323,chuck schumer accuses cuomo withholding pandemic money nyc dem leader hands bn direct mayor de blasio says city not always see cash due,neutral
487,1375649150277148673,batch pfizer appointment moderna pfizer j amp j,neutral
488,1375611313607557123,girl fully vaccinated time get fuck country,pro
489,1330868507924328449,effectiveness decent people read article note couple key points vaccine much cheaper pfizer moderna vaccines easier store oxford vaccine easier distribute globally,pro
490,1330802273316982784,not less effective also stops transmission neither vaccines stated trials oxford astrazeneca covid vaccine shows effective preventing virus story,pro
491,1355639987635630083,excuse also kill everyone else around world covid brought navy ships california amp nyc amp also set temporary hospitals around country help covid also helped drug co develop vaccine record time gets convicted never can hold office k dead not idea success,neutral
492,1350472188181274636,new bridge medical center employees can not make appointments covid vaccine please tell people correct website schedule appointment not call new bridge,neutral
493,1284024006962810881,want protection mask refusing covid google kn masks similar n masks reserved hc use available us suppliers,neutral
494,1351245876803592212,update nyc cops taking kids temperatures school administering covid vaccine shots public choice choice not fund workers best equipped jobs defundnypd can fundnurses,neutral
495,1337533523767554048,city plan distribution covid vaccine puts equity front center,neutral
496,1337532048244879360,donald trump credibility humility neither would praising scientists pharmaceutical companies created vaccines always falsely claiming credit something nothing,neutral
497,1337530440232574976,new nyc indoor dining close monday gov cuomo says,neutral
498,1342772140316250112,least nigerian doctors died covid week amid second wave infections local media reports,neutral
499,1353016923211104256,feel like people numbed numbers worry complacency fatigue worry focus vaccines rather happening virus,anti
500,1367429915814096900,messenger rna tells covid go away sending signals cells manufacture certain proteins mrna potential deliver therapeutic benefit sars cov beyond covid coronavirus covid rapidcovid urgentcare newyork nyc covid,pro
501,1345872116697194498,lrl cuomo resign malfeasance amp zucker turn medical license violating hippocratic oath test leadership accomplishment amp failures look nursing home deaths amp vaccine fiasco greater sense nyc amp nys going drain,anti
502,1364703523326296069,two new vaccine sites open nyc one brooklyn,neutral
503,1254192169390239745,rt nexus nyc know someone lost death toll unimaginable every day getting ema,neutral
504,1254019234637549569,rt today twitter threads twitter thread inside save forbidden planet nyc guillotine right labrado,neutral
505,1367229780471533568,vaccine hubs cs said can bring proof live nyc can rent receipt paystub address etc live nyc license state bring mail something verify residency,neutral
506,1367227978036428801,nyc imposes vaccine passport law,neutral
507,1369066925834272769,family member needs help getting vaccine appointment nyc area please let know,pro
508,1259840988375322628,rt genetic information clearly not engineered virus says dr elodie ghedin coronavirus,neutral
509,1259683952966557696,rt genetic information clearly not engineered virus says dr elodie ghedin coronavirus,neutral
510,1347656943930896393,want emphasize ny governor coumo not allowing ny locales vaccinate groups already prioritized cdc like elderly frontline essential workers not terrible policy one cost lives,neutral
511,1350684171883208705,small pox outbreak nyc vaccinated million people one month without internet tv today andrew cuomo struggles vaccinate people one month,pro
512,1350631379592208385,bottom line federal gov not needs increase national supply vaccine also need allocate fairly means giving nyc doses cover people places vaccinating,pro
513,1357112047587196932,updated coronavirus tracker looks cases testing vaccines nyc latest,neutral
514,1364257201322221568,things can true covid vaccines fantastic much better anyone hoped vaccinated people not die hospitalized covid vaccines may not entirely prevent transmission virus vaccinated people still wear masks,pro
515,1364255972206723076,everyone naomi working pr big pharma like new religion ivermectin zinc vit cheap effective treatment u might move sweden florida get away new vaccine religion,anti
516,1364247177271328768,logic masking vaccine not not work data points not working masking post vaccine implies vaccine not worked anti vaxxer position,neutral
517,1364246733161697280,still hundreds covid daily vaccine appointments center opening week brooklyn next week opens nyc change depressingly understandable people wary vaccine wish not way,pro
518,1364245657360367618,new yorkers access covid vaccine not need share immigration status getting vaccine not public benefit public charge rule learn,pro
519,1354396792373137408,happening nyc emblematic many communities struggling says rebuild value proposition makes nyc destination business culture commerce families schools starts vaccine,pro
520,1353475838189166592,really impt vulnerable areas nyc people outside neighborhoods inside coming vaccinated not racial ethnic data also income zip code data must collected,neutral
521,1353474956215132161,troubled abt appears emerging trend nyc ppl typically white coming outside heavily impacted neighborhoods incl outside city get covid vaccines instead ppl communities prioritized amp outreached,neutral
522,1353468655766544386,really impt vulnerable areas nyc people outside neighborhoods inside coming vaccinated not racial ethnic data also income zip code data must collected,neutral
523,1365377728086642688,see talking volunteer vaccination websites thanks imho irresponsible nyt article building new vaccination website observations references,neutral
524,1362480617900838912,nyc waitress delayed covid vaccine fertility concerns got fired,neutral
525,1246104662215974918,africa whole less coronavirus cases new york city yet suggestions africa ground zero experimental tests new vaccines raised racially charged suggestion not europe greater percent rate contraction amp deaths,neutral
526,1246078628623986688,rt coronavirus latest million cases worldwide least countries cases nearly deaths us nyc,neutral
527,1356407916287287296,icymi weekend disparity nyc vaccination efforts underscore need national demographic breakdown cannot recover pandemic without supporting families amp addressing racial inequities healthcare system,neutral
528,1369306263746617345,nyc homebound seniors can get vaccines brought fill interest form,neutral
529,1369304397252026368,vaccine twitter can get second moderna shot weeks first soon,pro
530,1370145078283472898,yes know cop nyc mother not get vaccine covid think immune would interesting know many voters already covid think necessary also vaccine something seen rattling around social recently,anti
531,1362761012328488964,nyc waitress fired refusing covid vaccine fertility concerns,neutral
532,1362753706593292288,new york health officials sharing details death man received covid vaccine collapsed sunday approximately minutes vaccinated javits center new york city man later died hospital,anti
533,1352733018373369856,would love hear andrew discuss biden vaccination rollout plan success democrat states undervaccinated relative republican can not blame trump democrats created plan leading vaccines thrown away,neutral
534,1352727732195622918,democrats created terrifying rules coronavirus vaccine eligibility health care providers threw away giving wrong person vaccine game licenses trump vaccine rollout success democrats got vaccines,neutral
535,1374146954150690816,regardless get vaccinated plan keep wearing mask awhile not need smell bradford pear trees nyc year,neutral
537,1366792384831438856,news new coronavirus strain rapidly spreading new york city new covid variant carries mutation could weaken effectiveness vaccines novacyt ncyt avantor biomerieux eurobio covid,anti
538,1366785909807529984,biological patriot act coming nyc europe many others soon require proof vaccination anti vaxxer difficult choice get vaccinated get discriminated,anti
539,1289223109925462019,not sure mean flames flicker didnt embrace whiteness told world raised white mom doesnt see people terms color overcame racism please share vaccine grew segregated town nyc,neutral
540,1289010412298657792,notes field rebound routine childhood vaccine administration following decline covid,neutral
541,1350155439137292288,seriously wtf tool vaccine scheduling website using verifies identities using information shows people experian credit histories,neutral
542,1350155069874991105,seriously wtf tool vaccine scheduling website using verifies identities using information shows people experian credit histories,neutral
543,1350150311898456065,says new york city worst performing region vaccine performance percentage allocated first dosages arms part state,neutral
544,1324331193811177472,could drive convoy widened time heptavax b experimental vaccine trial gay communities new york city los angeles san francisco license kill,neutral
545,1269013106417471488,thank dr melvin learned two epi vaccine specialist brothers philippines cool wonderful international crew working teded videos nyc brazil morocco sri lanka philippines indonesia makes heart sing,neutral
546,1372304719897583619,tel aviv hospital closes last corona ward coronavirus covid pandemic ichilovhospital westernwall,neutral
547,1372303818621382657,nyc vaccine hub bronx bathgate contract postal station appts mar am am am,neutral
548,1355302793683337226,reporting site offering vaccines local residents seems like vaccine short supply e not extra problem outreach trust article shows vaccine site heavily latino washington heights one spoke spanish system rigged people financially stable access internet email etc amp speak english,neutral
549,1355291401311944704,new dropped not recommend covid vaccines pregnant women stance revised phrasing align cdc,neutral
550,1356922031862910976,soulcycle instructor got covid vaccine nyc argues educator,neutral
551,1361706684670832645,vaccine rollout need confusing kass wrote come campaign volunteer army growing can play vital role megaphone translator,neutral
552,1361702723255758855,pumped volunteers get information nyers get vaccinated let getoutthevax gotv,pro
553,1361697238364401667,wife y mo w underlying conditions keeps getting bumped system saying not qualify complaints nyc doh gone unanswered websites deeply flawed people w conditions posting fb saying got vaccine can talk personal belief gov not deems eligible get vaccine absolutely get reasonable people may feel otherwise can hope gov not steps builds system concerns volunteers not need burden,neutral
554,1361696701485056001,full data nyc vaccination rates zip codes,neutral
555,1350954738309857281,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
556,1350945661404000258,update nyc cops taking kids temperatures school administering covid vaccine shots public choice choice not fund workers best equipped jobs defundnypd can fundnurses,neutral
557,1350945544668143616,update nyc cops taking kids temperatures school administering covid vaccine shots public choice choice not fund workers best equipped jobs defundnypd can fundnurses,neutral
558,1373338044074459142,continue updates image nyc map new data farmer markets including year round markets latest info vaccine locations community explore,neutral
559,1349409144277762055,two new covid cases u k variant found new york city bringing state total mayor bill de blasio said,neutral
560,1349406976107835392,yesterday delivered vaccine doses new yorkers eligible make appointment today vax nyc,pro
561,1376665463468523520,new walk vaccination expanding nyc nyers aged one eligible person accompanying family caregiver etc can vaccinated without appointment three mass vax sites citifield bathgate bronx brooklyn army terminal need manhattan,neutral
562,1353322386611990528,new york city vaccinated million ppl weeks,pro
563,1366458942163980288,biological patriot act coming nyc europe many others soon require proof vaccination anti vaxxer difficult choice get vaccinated get discriminated,anti
564,1366451668338966529,biological patriot act coming nyc europe many others soon require proof vaccination anti vaxxer difficult choice get vaccinated get discriminated,anti
565,1366451624818966528,salesforce replace failed microsoft free salesforce vaccine cloud leads s successful scaled vaccine implementations world nyc california lake county email ceo,neutral
566,1366448168087470082,biological patriot act coming nyc europe many others soon require proof vaccination anti vaxxer difficult choice get vaccinated get discriminated,anti
567,1376677219372826625,twitter needs immediately invent way mute vaccine card photos,neutral
568,1352799160697819142,frances kraemer queens got appointment vax next month mount sinai hospital said got email advising find vaccination options due limited vax supply kind iffy feel insecure,neutral
569,1352779808204271618,new york city nothing first appointment guarantee vaccines time complete screw trump one surprisedwhat going vaccine area florida desatan course shrugged responsibility giving publix supermarkets big donor vaccine trying sign like playing dialing dollars complete failure amp disgrace,neutral
570,1352772611168722945,miss reconnect vaccinated back thing lv aww missed face timeline butt,pro
571,1349440970132127744,nyc residents call schools reopen amid vaccine roll oann,neutral
572,1349440559828635651,nyc residents call schools reopen amid vaccine roll oann,neutral
573,1300770815567376384,frozen dinner cuomo not let nyc reopen indoor dining n j gives green light de blasio says wait vaccine may come spring,neutral
574,1300766719158505472,would anyone move nyc said keeping restaurants closed vaccine people kids moving new jersey can stay close nyc young people move nyc can close people moved new jersey,neutral
575,1366737517010108423,nj disease doc uses mittens demystify variant threat nyc gets vaccine boost,neutral
576,1366737513122058240,people nyc not qualify vaccine skipping lines get people not realizing would infuriate told meanwhile parents qualify would drive miles get could even get appointment,neutral
577,1366735296306544640,salesforce replace failed microsoft free salesforce vaccine cloud leads s successful scaled vaccine implementations world nyc california lake county email ceo,neutral
578,1359993383574515714,duane reade walgreens costco rite aid pharmacies poised deliver shots week new yorkers,neutral
579,1354828694494326789,year old mother proud member pioneer women field refused covid vaccine nyc retired nassau can help sister,pro
580,1359163241616846856,would even difficult require philly even pa resident use vaccine site read citi field vaccine site nyc resident admittedly not read much philly health officials probably take l seeing nyc announced using citi field mega vaccine site,neutral
582,1347692989724860420,nyt new york city vaccine doses sit unused,neutral
583,1368622191332315138,nyc vaccine effort hiring hiring new yorkers work city run vaccination efforts part vaccine corps healthcare experience required many positions apply spread word,pro
584,1368621438182244352,new york city explicitly asked state government permission vaccine incarcerated cuomo health department denied request,pro
585,1368612038285660163,get vaccinated nyc people protected quicker can get back city love eligible new yorkers can make appointment,pro
586,1368611577147105288,not widespread yet seems spreading pretty efficiently new york city metropolitan area anthony fauci tells new covid variant swirling nyc showing resistance antibody treatments vaccine,anti
587,1372637369929764874,thank dr fauci covid vaccine,neutral
588,1366490605531127808,de blasio administration released data showing major state run vaccine sites city given much vaccines non residents,neutral
589,1366487818378313730,de blasio administration released data showing major state run vaccine sites city given much vaccines non residents,neutral
590,1289717977353457665,averaged case per day county last days people say great let change rather continue hold months wait vaccine,pro
591,1374391479129436169,today march new yorkers age older eligible covid vaccine learn find get vaccinated visit make appointment phone eligible new yorkers can call vax nyc city run sites,pro
592,1367263436279844877,walgreen opened s vaccine appts nyc nyers aged great news appts not going fast enough seniors nyc gotten shot please encourage help seniors know book appt,pro
593,1367259640610906120,walgreen opened s vaccine appts nyc nyers aged great news appts not going fast enough seniors nyc gotten shot please encourage help seniors know book appt,pro
594,1329522005805309957,meeting governors biden expressed concern thursday trump unprecedented attempt block peaceful transition power white house hindered flow information programs fast track coronavirus vaccine,neutral
595,1329519766382518291,meeting governors biden expressed concern thursday trump unprecedented attempt block peaceful transition power white house hindered flow information programs fast track coronavirus vaccine,neutral
596,1329506589125062656,let imagine soon vaccinated safe used first thing,pro
598,1329296183005642753,said money research funding pfizer received advance purchase agreement point pfizer come several times saying absolutely not involved operation warp speed took money government,neutral
600,1363187684819177474,people country spoken manner except us think hasidic jews new york city not refusing vaccine religious grounds good number even refusing wear masks yet one lecturing anything,pro
601,1357670683669635072,impression andrew cuomo progressive equity consideration literally every state union kay ivey woke also right nyc keeps running vaccine problem,neutral
602,1357668263782723586,went thru small portion summary seems like thoughtful intelligent discussion vaccine distribution recommended push contracts commit reimburse not risk cost vaccine dev thereby transferring lot risk firms buyers firms induced participate buyers actually end paying less compared pull contracts,neutral
603,1371850049492242441,celebration women history month womxn amp hosting coronavirus vaccine reluctance black amp latinx communities nyc remix wednesday march pm register advance,neutral
604,1371841684129116166,follow account nyc need vaccinated,pro
605,1378115761550557188,booked one tuesday released thousands appointments today turn twitter alerts turbovax nyc vaccine listcongratulations trying schedule vaccine appointment online since tuesday opening,pro
606,1362458579115065348,cry twitter vaccine appears right need anything magic twitter complaints fix problems let see works let blunt need new mayor nyc recover without hoping works let blunt not enough covid vaccine supply new york city recover without recover country recover,neutral
607,1362456876093493253,breaking report waitress new york city fired red hook tavern refusing get covid vaccine fears may hurt chances getting pregnant,neutral
608,1362456395870838784,breaking report waitress new york city fired red hook tavern refusing get covid vaccine fears may hurt chances getting pregnant,neutral
609,1370262768616534019,pfizer freethevaccine peoplesvaccine protest nyc actions globally demand end false scarcity vaccine apartheid organized many,pro
610,1370253538639626244,nyc vaccine effort hiring hiring new yorkers work city run vaccination efforts part vaccine corps healthcare experience required many positions apply spread word,pro
611,1370243719673307137,already happened new york city fans attending games must display smartphone app printed qr code verifies vaccinated tested negative covid,neutral
612,1358503807286726659,grateful smooth vaccination going nyc even amidst snow storm got booster south bronx vaccine hub,pro
613,1245104934866923520,rt stop comparing covid flu flu vaccines tamiflu flu not contagious injurious de,pro
614,1356647550640652292,nyc mayor bill de blasio says restaurant workers receive priority getting vaccine indoor dining resuming monday ny gov cuomo called cheap insincere discussion,pro
615,1353005234730258432,nyc cancels covid vaccine appointments amid vaccine shortage oann,neutral
616,1353003589518540802,nyc cancels covid vaccine appointments amid vaccine shortage oann,neutral
617,1353001373143621632,new york state new york city average share vaccine doses distributed california ranks dead last among us states,neutral
618,1352996381313667072,careful whether vaccine not temptation loosen can overwhelm logically know true truth ny covid positivity rate exceeds percent nearly third nyc zip codes third,neutral
619,1346581776035151874,nyc mayor slams cuomo threats fine hospitals covid vaccine rollout,neutral
620,1367938358920482824,everyone go get vaccine turn nyc javits well organized min covid nyclife,pro
621,1347301925327409153,cuomo office doubled not opening vaccine eligibility elderly,neutral
622,1347294702723346439,real number health care employees new york city k people also presumably every chance get vaccine not take onto people gahhhhhh,pro
623,1347290937509224451,takes truly awful governor make bill de blasio look good andrew cuomo governor andrewcuomo biggovernment billdeblasio freedom health healthcare newyork politics vaccine,neutral
624,1347290523850182657,cuomo office doubled not opening vaccine eligibility elderly,neutral
625,1357890837435342850,think anyone would anything politicians totally fine people day nyc dying covid day state everyone hoping vaccines outpace variants plan bis anyone watching mean anyone would ever anything wait see exactly terrible going get take action feel,neutral
626,1357889253146054656,not internet access speak english can nearly impossible get vaccine grateful everyone spent hours helping family amp neighbors schedule appointments nyc needs make process accessible,pro
627,1357850216490299392,great news need vaccinesjust nfl pledges president biden utilize every team stadium covid mass vaccination site,pro
628,1367161286002421767,harlem heres wide open vaccine opportunity e train st bx m sbs ages pfizer let vaccinateny,pro
629,1367157977514450947,two nyc mass vax sites adding overnight hours javits pm am scheduling goes live thurs book yankee stadium pm am making full operation sched goes live weds book,pro
630,1279051511033671686,stay far far away weapon mass destruction covid not wearing muzzles july holiday weekend wear black,neutral
631,1374079258407092225,taking nd vaccine shot today courtesy nyc health hospitals harlem charlotte ozuna choosehealthylife stopthespread,pro
632,1349238769799491584,yes niece physician told thing tonight someone carrier can still transmit covid others even received vaccine never going end interestingly airlines accept proof negative result recovery covid not vaccination immunized person can still potentially become infected transmit others cdc reps told,neutral
633,1361435789662552070,difficult overstate impossible fact absolute shit show nyc nys vaccine sites like one ads bottom cheesy web sites promising riches click click click gracias muchas gracias nycmayor,neutral
634,1375729933943775232,brooklyn famously die junior cheesecake something live offer free cupcake sized version renowned taste treat customer covid vaccination record card,pro
635,1349023649760743428,hearing vaccine distribution problems far must underway follow along let know questions want make sure ask,neutral
